"","id","value","location","sample.date","measure","Year"
"817",904478,0.278,"Chai",2014-01-18,"AGOC-3A","2014"
"818",904480,0.345,"Chai",2014-01-18,"Methylosmoline","2014"
"819",904481,0.237,"Chai",2014-01-18,"Chlorodinine","2014"
"820",2561138,0,"Boonsri",2014-01-23,"Arsenic","2014"
"821",2562450,0,"Boonsri",2014-01-23,"Arsenic","2014"
"822",2563545,0,"Boonsri",2014-01-23,"Arsenic","2014"
"823",2627337,0,"Kohsoom",2014-01-23,"Arsenic","2014"
"824",901106,0.293,"Kohsoom",2014-01-26,"AGOC-3A","2014"
"825",901108,0.315,"Kohsoom",2014-01-26,"Methylosmoline","2014"
"826",901109,0.224,"Kohsoom",2014-01-26,"Chlorodinine","2014"
"827",905592,0.265,"Somchair",2014-02-03,"AGOC-3A","2014"
"828",905594,0.348,"Somchair",2014-02-03,"Methylosmoline","2014"
"829",905595,0.232,"Somchair",2014-02-03,"Chlorodinine","2014"
"830",906181,0.282,"Busarakhan",2014-02-03,"AGOC-3A","2014"
"831",906183,0.342,"Busarakhan",2014-02-03,"Methylosmoline","2014"
"832",906184,0.252,"Busarakhan",2014-02-03,"Chlorodinine","2014"
"833",902267,0.28,"Chai",2014-02-15,"AGOC-3A","2014"
"834",902269,0.327,"Chai",2014-02-15,"Methylosmoline","2014"
"835",902270,0.236,"Chai",2014-02-15,"Chlorodinine","2014"
"836",903392,0.256,"Chai",2014-02-15,"AGOC-3A","2014"
"837",903394,0.335,"Chai",2014-02-15,"Methylosmoline","2014"
"838",903395,0.226,"Chai",2014-02-15,"Chlorodinine","2014"
"839",904526,0.292,"Chai",2014-02-15,"AGOC-3A","2014"
"840",904528,0.339,"Chai",2014-02-15,"Methylosmoline","2014"
"841",904529,0.21,"Chai",2014-02-15,"Chlorodinine","2014"
"842",889268,0.325,"Boonsri",2014-02-21,"AGOC-3A","2014"
"843",889270,0.263,"Boonsri",2014-02-21,"Methylosmoline","2014"
"844",889271,0.297,"Boonsri",2014-02-21,"Chlorodinine","2014"
"845",890812,0.305,"Boonsri",2014-02-21,"AGOC-3A","2014"
"846",890814,0.265,"Boonsri",2014-02-21,"Methylosmoline","2014"
"847",890815,0.22,"Boonsri",2014-02-21,"Chlorodinine","2014"
"848",892247,0.257,"Boonsri",2014-02-21,"AGOC-3A","2014"
"849",892249,0.33,"Boonsri",2014-02-21,"Methylosmoline","2014"
"850",892250,0.231,"Boonsri",2014-02-21,"Chlorodinine","2014"
"851",901153,0.285,"Kohsoom",2014-02-23,"AGOC-3A","2014"
"852",901155,0.338,"Kohsoom",2014-02-23,"Methylosmoline","2014"
"853",901156,0.243,"Kohsoom",2014-02-23,"Chlorodinine","2014"
"854",2561219,0,"Boonsri",2014-02-24,"Arsenic","2014"
"855",2562531,0,"Boonsri",2014-02-24,"Arsenic","2014"
"856",2563626,0,"Boonsri",2014-02-24,"Arsenic","2014"
"857",902293,0.259,"Chai",2014-02-24,"AGOC-3A","2014"
"858",902295,0.318,"Chai",2014-02-24,"Methylosmoline","2014"
"859",902296,0.203,"Chai",2014-02-24,"Chlorodinine","2014"
"860",903418,0.304,"Chai",2014-02-24,"AGOC-3A","2014"
"861",903420,0.258,"Chai",2014-02-24,"Methylosmoline","2014"
"862",903421,0.226,"Chai",2014-02-24,"Chlorodinine","2014"
"863",904552,0.291,"Chai",2014-02-24,"AGOC-3A","2014"
"864",904554,0.263,"Chai",2014-02-24,"Methylosmoline","2014"
"865",904555,0.235,"Chai",2014-02-24,"Chlorodinine","2014"
"866",2627383,0,"Kohsoom",2014-02-28,"Arsenic","2014"
"867",910547,0.256,"Kannika",2014-03-02,"AGOC-3A","2014"
"868",910549,0.302,"Kannika",2014-03-02,"Methylosmoline","2014"
"869",910550,0.255,"Kannika",2014-03-02,"Chlorodinine","2014"
"870",911450,0.316,"Kannika",2014-03-02,"AGOC-3A","2014"
"871",911452,0.296,"Kannika",2014-03-02,"Methylosmoline","2014"
"872",911453,0.247,"Kannika",2014-03-02,"Chlorodinine","2014"
"873",912367,0.277,"Kannika",2014-03-02,"AGOC-3A","2014"
"874",912369,0.313,"Kannika",2014-03-02,"Methylosmoline","2014"
"875",912370,0.287,"Kannika",2014-03-02,"Chlorodinine","2014"
"876",913319,0.316,"Sakda",2014-03-14,"AGOC-3A","2014"
"877",913321,0.334,"Sakda",2014-03-14,"Methylosmoline","2014"
"878",913322,0.23,"Sakda",2014-03-14,"Chlorodinine","2014"
"879",914274,0.347,"Sakda",2014-03-14,"AGOC-3A","2014"
"880",914276,0.274,"Sakda",2014-03-14,"Methylosmoline","2014"
"881",914277,0.241,"Sakda",2014-03-14,"Chlorodinine","2014"
"882",915239,0.318,"Sakda",2014-03-14,"AGOC-3A","2014"
"883",915241,0.341,"Sakda",2014-03-14,"Methylosmoline","2014"
"884",915242,0.268,"Sakda",2014-03-14,"Chlorodinine","2014"
"885",2561288,0,"Boonsri",2014-03-15,"Arsenic","2014"
"886",902328,0.279,"Chai",2014-03-17,"AGOC-3A","2014"
"887",902330,0.317,"Chai",2014-03-17,"Methylosmoline","2014"
"888",902331,0.268,"Chai",2014-03-17,"Chlorodinine","2014"
"889",903453,0.328,"Chai",2014-03-17,"AGOC-3A","2014"
"890",903455,0.263,"Chai",2014-03-17,"Methylosmoline","2014"
"891",903456,0.211,"Chai",2014-03-17,"Chlorodinine","2014"
"892",904587,0.266,"Chai",2014-03-17,"AGOC-3A","2014"
"893",904589,0.287,"Chai",2014-03-17,"Methylosmoline","2014"
"894",904590,0.256,"Chai",2014-03-17,"Chlorodinine","2014"
"895",889341,0.27,"Boonsri",2014-03-21,"AGOC-3A","2014"
"896",889343,0.279,"Boonsri",2014-03-21,"Methylosmoline","2014"
"897",889344,0.282,"Boonsri",2014-03-21,"Chlorodinine","2014"
"898",890885,0.262,"Boonsri",2014-03-21,"AGOC-3A","2014"
"899",890887,0.327,"Boonsri",2014-03-21,"Methylosmoline","2014"
"900",890888,0.299,"Boonsri",2014-03-21,"Chlorodinine","2014"
"901",892320,0.269,"Boonsri",2014-03-21,"AGOC-3A","2014"
"902",892322,0.279,"Boonsri",2014-03-21,"Methylosmoline","2014"
"903",892323,0.235,"Boonsri",2014-03-21,"Chlorodinine","2014"
"904",901226,0.279,"Kohsoom",2014-03-23,"AGOC-3A","2014"
"905",901228,0.314,"Kohsoom",2014-03-23,"Methylosmoline","2014"
"906",901229,0.224,"Kohsoom",2014-03-23,"Chlorodinine","2014"
"907",2627429,1.2,"Kohsoom",2014-03-26,"Arsenic","2014"
"908",902353,0.298,"Chai",2014-03-29,"AGOC-3A","2014"
"909",902355,0.32,"Chai",2014-03-29,"Methylosmoline","2014"
"910",902356,0.242,"Chai",2014-03-29,"Chlorodinine","2014"
"911",903478,0.317,"Chai",2014-03-29,"AGOC-3A","2014"
"912",903480,0.285,"Chai",2014-03-29,"Methylosmoline","2014"
"913",903481,0.26,"Chai",2014-03-29,"Chlorodinine","2014"
"914",904612,0.339,"Chai",2014-03-29,"AGOC-3A","2014"
"915",904614,0.338,"Chai",2014-03-29,"Methylosmoline","2014"
"916",904615,0.277,"Chai",2014-03-29,"Chlorodinine","2014"
"917",913369,0.311,"Sakda",2014-04-11,"AGOC-3A","2014"
"918",913371,0.283,"Sakda",2014-04-11,"Methylosmoline","2014"
"919",913372,0.265,"Sakda",2014-04-11,"Chlorodinine","2014"
"920",914324,0.298,"Sakda",2014-04-11,"AGOC-3A","2014"
"921",914326,0.334,"Sakda",2014-04-11,"Methylosmoline","2014"
"922",914327,0.211,"Sakda",2014-04-11,"Chlorodinine","2014"
"923",915289,0.35,"Sakda",2014-04-11,"AGOC-3A","2014"
"924",915291,0.26,"Sakda",2014-04-11,"Methylosmoline","2014"
"925",915292,0.298,"Sakda",2014-04-11,"Chlorodinine","2014"
"926",910597,0.334,"Kannika",2014-04-14,"AGOC-3A","2014"
"927",910599,0.276,"Kannika",2014-04-14,"Methylosmoline","2014"
"928",910600,0.253,"Kannika",2014-04-14,"Chlorodinine","2014"
"929",911500,0.265,"Kannika",2014-04-14,"AGOC-3A","2014"
"930",911502,0.342,"Kannika",2014-04-14,"Methylosmoline","2014"
"931",911503,0.204,"Kannika",2014-04-14,"Chlorodinine","2014"
"932",912417,0.296,"Kannika",2014-04-14,"AGOC-3A","2014"
"933",912419,0.318,"Kannika",2014-04-14,"Methylosmoline","2014"
"934",912420,0.225,"Kannika",2014-04-14,"Chlorodinine","2014"
"935",2561436,0,"Boonsri",2014-04-23,"Arsenic","2014"
"936",2562703,1.105,"Boonsri",2014-04-23,"Arsenic","2014"
"937",2563798,0,"Boonsri",2014-04-23,"Arsenic","2014"
"938",2627475,1.4,"Kohsoom",2014-04-23,"Arsenic","2014"
"939",902400,0.328,"Chai",2014-04-28,"AGOC-3A","2014"
"940",902402,0.27,"Chai",2014-04-28,"Methylosmoline","2014"
"941",902403,0.241,"Chai",2014-04-28,"Chlorodinine","2014"
"942",903525,0.294,"Chai",2014-04-28,"AGOC-3A","2014"
"943",903527,0.326,"Chai",2014-04-28,"Methylosmoline","2014"
"944",903528,0.273,"Chai",2014-04-28,"Chlorodinine","2014"
"945",904659,0.263,"Chai",2014-04-28,"AGOC-3A","2014"
"946",904661,0.277,"Chai",2014-04-28,"Methylosmoline","2014"
"947",904662,0.274,"Chai",2014-04-28,"Chlorodinine","2014"
"948",905671,0.347,"Somchair",2014-05-03,"AGOC-3A","2014"
"949",905673,0.28,"Somchair",2014-05-03,"Methylosmoline","2014"
"950",905674,0.299,"Somchair",2014-05-03,"Chlorodinine","2014"
"951",906261,0.315,"Busarakhan",2014-05-03,"AGOC-3A","2014"
"952",906263,0.309,"Busarakhan",2014-05-03,"Methylosmoline","2014"
"953",906264,0.225,"Busarakhan",2014-05-03,"Chlorodinine","2014"
"954",910653,0.333,"Kannika",2014-05-09,"AGOC-3A","2014"
"955",910655,0.325,"Kannika",2014-05-09,"Methylosmoline","2014"
"956",910656,0.201,"Kannika",2014-05-09,"Chlorodinine","2014"
"957",911556,0.305,"Kannika",2014-05-09,"AGOC-3A","2014"
"958",911558,0.263,"Kannika",2014-05-09,"Methylosmoline","2014"
"959",911559,0.239,"Kannika",2014-05-09,"Chlorodinine","2014"
"960",912473,0.265,"Kannika",2014-05-09,"AGOC-3A","2014"
"961",912475,0.315,"Kannika",2014-05-09,"Methylosmoline","2014"
"962",912476,0.248,"Kannika",2014-05-09,"Chlorodinine","2014"
"963",913425,0.254,"Sakda",2014-05-09,"AGOC-3A","2014"
"964",913427,0.276,"Sakda",2014-05-09,"Methylosmoline","2014"
"965",913428,0.291,"Sakda",2014-05-09,"Chlorodinine","2014"
"966",914380,0.263,"Sakda",2014-05-09,"AGOC-3A","2014"
"967",914382,0.276,"Sakda",2014-05-09,"Methylosmoline","2014"
"968",914383,0.23,"Sakda",2014-05-09,"Chlorodinine","2014"
"969",915345,0.277,"Sakda",2014-05-09,"AGOC-3A","2014"
"970",915347,0.257,"Sakda",2014-05-09,"Methylosmoline","2014"
"971",915348,0.236,"Sakda",2014-05-09,"Chlorodinine","2014"
"972",889413,0.299,"Boonsri",2014-05-16,"AGOC-3A","2014"
"973",889415,0.332,"Boonsri",2014-05-16,"Methylosmoline","2014"
"974",889416,0.267,"Boonsri",2014-05-16,"Chlorodinine","2014"
"975",890958,0.257,"Boonsri",2014-05-16,"AGOC-3A","2014"
"976",890960,0.252,"Boonsri",2014-05-16,"Methylosmoline","2014"
"977",890961,0.275,"Boonsri",2014-05-16,"Chlorodinine","2014"
"978",892392,0.297,"Boonsri",2014-05-16,"AGOC-3A","2014"
"979",892394,0.329,"Boonsri",2014-05-16,"Methylosmoline","2014"
"980",892395,0.236,"Boonsri",2014-05-16,"Chlorodinine","2014"
"981",2561546,0,"Boonsri",2014-05-22,"Arsenic","2014"
"982",901298,0.291,"Kohsoom",2014-05-26,"AGOC-3A","2014"
"983",901300,0.345,"Kohsoom",2014-05-26,"Methylosmoline","2014"
"984",901301,0.253,"Kohsoom",2014-05-26,"Chlorodinine","2014"
"985",2627521,1.9,"Kohsoom",2014-05-28,"Arsenic","2014"
"986",905727,0.275,"Somchair",2014-05-30,"AGOC-3A","2014"
"987",905729,0.314,"Somchair",2014-05-30,"Methylosmoline","2014"
"988",905730,0.253,"Somchair",2014-05-30,"Chlorodinine","2014"
"989",906317,0.296,"Busarakhan",2014-05-30,"AGOC-3A","2014"
"990",906319,0.314,"Busarakhan",2014-05-30,"Methylosmoline","2014"
"991",906320,0.212,"Busarakhan",2014-05-30,"Chlorodinine","2014"
"992",902476,6.444,"Chai",2014-05-31,"AGOC-3A","2014"
"993",902478,0.31,"Chai",2014-05-31,"Methylosmoline","2014"
"994",902479,0.23,"Chai",2014-05-31,"Chlorodinine","2014"
"995",903601,0.27,"Chai",2014-05-31,"AGOC-3A","2014"
"996",903603,0.274,"Chai",2014-05-31,"Methylosmoline","2014"
"997",903604,0.272,"Chai",2014-05-31,"Chlorodinine","2014"
"998",904735,0.256,"Chai",2014-05-31,"AGOC-3A","2014"
"999",904737,0.284,"Chai",2014-05-31,"Methylosmoline","2014"
"1000",904738,0.25,"Chai",2014-05-31,"Chlorodinine","2014"
"1001",2622990,1.5,"Kannika",2014-06-12,"Arsenic","2014"
"1002",2623493,1.6,"Kannika",2014-06-12,"Arsenic","2014"
"1003",2623995,1.7,"Kannika",2014-06-12,"Arsenic","2014"
"1004",902533,0.3,"Chai",2014-06-12,"AGOC-3A","2014"
"1005",902535,0.323,"Chai",2014-06-12,"Methylosmoline","2014"
"1006",902536,0.268,"Chai",2014-06-12,"Chlorodinine","2014"
"1007",903670,0.349,"Chai",2014-06-12,"AGOC-3A","2014"
"1008",903672,0.337,"Chai",2014-06-12,"Methylosmoline","2014"
"1009",903673,0.298,"Chai",2014-06-12,"Chlorodinine","2014"
"1010",904792,0.336,"Chai",2014-06-12,"AGOC-3A","2014"
"1011",904794,0.273,"Chai",2014-06-12,"Methylosmoline","2014"
"1012",904795,0.207,"Chai",2014-06-12,"Chlorodinine","2014"
"1013",913470,0.463,"Sakda",2014-06-13,"AGOC-3A","2014"
"1014",913472,0.325,"Sakda",2014-06-13,"Methylosmoline","2014"
"1015",913473,0.255,"Sakda",2014-06-13,"Chlorodinine","2014"
"1016",914435,0.333,"Sakda",2014-06-13,"AGOC-3A","2014"
"1017",914437,0.296,"Sakda",2014-06-13,"Methylosmoline","2014"
"1018",914438,0.255,"Sakda",2014-06-13,"Chlorodinine","2014"
"1019",915389,0.283,"Sakda",2014-06-13,"AGOC-3A","2014"
"1020",915391,0.315,"Sakda",2014-06-13,"Methylosmoline","2014"
"1021",915392,0.26,"Sakda",2014-06-13,"Chlorodinine","2014"
"1022",911609,0.263,"Kannika",2014-06-15,"AGOC-3A","2014"
"1023",911611,0.299,"Kannika",2014-06-15,"Methylosmoline","2014"
"1024",911612,0.222,"Kannika",2014-06-15,"Chlorodinine","2014"
"1025",912515,0.269,"Kannika",2014-06-15,"AGOC-3A","2014"
"1026",912517,0.332,"Kannika",2014-06-15,"Methylosmoline","2014"
"1027",912518,0.231,"Kannika",2014-06-15,"Chlorodinine","2014"
"1028",889462,0.301,"Boonsri",2014-06-20,"AGOC-3A","2014"
"1029",889464,0.288,"Boonsri",2014-06-20,"Methylosmoline","2014"
"1030",889465,0.295,"Boonsri",2014-06-20,"Chlorodinine","2014"
"1031",891007,0.305,"Boonsri",2014-06-20,"AGOC-3A","2014"
"1032",891009,0.316,"Boonsri",2014-06-20,"Methylosmoline","2014"
"1033",891010,0.221,"Boonsri",2014-06-20,"Chlorodinine","2014"
"1034",892441,0.267,"Boonsri",2014-06-20,"AGOC-3A","2014"
"1035",892443,0.339,"Boonsri",2014-06-20,"Methylosmoline","2014"
"1036",892444,0.266,"Boonsri",2014-06-20,"Chlorodinine","2014"
"1037",2561655,0,"Boonsri",2014-06-21,"Arsenic","2014"
"1038",2562870,0,"Boonsri",2014-06-21,"Arsenic","2014"
"1039",2563965,0,"Boonsri",2014-06-21,"Arsenic","2014"
"1040",2566805,1.61,"Decha",2014-06-21,"Arsenic","2014"
"1041",2627568,2.3,"Kohsoom",2014-06-25,"Arsenic","2014"
"1042",905783,0.292,"Somchair",2014-06-26,"AGOC-3A","2014"
"1043",905785,0.333,"Somchair",2014-06-26,"Methylosmoline","2014"
"1044",905786,0.288,"Somchair",2014-06-26,"Chlorodinine","2014"
"1045",906373,0.271,"Busarakhan",2014-06-26,"AGOC-3A","2014"
"1046",906375,0.252,"Busarakhan",2014-06-26,"Methylosmoline","2014"
"1047",906376,0.29,"Busarakhan",2014-06-26,"Chlorodinine","2014"
"1048",902593,0.298,"Chai",2014-07-07,"AGOC-3A","2014"
"1049",902595,0.309,"Chai",2014-07-07,"Methylosmoline","2014"
"1050",902596,0.24,"Chai",2014-07-07,"Chlorodinine","2014"
"1051",903729,0.31,"Chai",2014-07-07,"AGOC-3A","2014"
"1052",903731,0.299,"Chai",2014-07-07,"Methylosmoline","2014"
"1053",903732,0.241,"Chai",2014-07-07,"Chlorodinine","2014"
"1054",904851,0.298,"Chai",2014-07-07,"AGOC-3A","2014"
"1055",904853,0.256,"Chai",2014-07-07,"Methylosmoline","2014"
"1056",904854,0.231,"Chai",2014-07-07,"Chlorodinine","2014"
"1057",913511,0.275,"Sakda",2014-07-11,"AGOC-3A","2014"
"1058",913513,0.287,"Sakda",2014-07-11,"Methylosmoline","2014"
"1059",913514,0.261,"Sakda",2014-07-11,"Chlorodinine","2014"
"1060",914476,0.271,"Sakda",2014-07-11,"AGOC-3A","2014"
"1061",914478,0.292,"Sakda",2014-07-11,"Methylosmoline","2014"
"1062",914479,0.272,"Sakda",2014-07-11,"Chlorodinine","2014"
"1063",915430,0.325,"Sakda",2014-07-11,"AGOC-3A","2014"
"1064",915432,0.327,"Sakda",2014-07-11,"Methylosmoline","2014"
"1065",915433,0.211,"Sakda",2014-07-11,"Chlorodinine","2014"
"1066",2565082,1.7,"Somchair",2014-07-12,"Arsenic","2014"
"1067",2566080,1.5,"Busarakhan",2014-07-12,"Arsenic","2014"
"1068",905823,0.278,"Somchair",2014-07-12,"AGOC-3A","2014"
"1069",905825,0.275,"Somchair",2014-07-12,"Methylosmoline","2014"
"1070",905826,0.252,"Somchair",2014-07-12,"Chlorodinine","2014"
"1071",906414,0.341,"Busarakhan",2014-07-12,"AGOC-3A","2014"
"1072",906416,0.3,"Busarakhan",2014-07-12,"Methylosmoline","2014"
"1073",906417,0.29,"Busarakhan",2014-07-12,"Chlorodinine","2014"
"1074",910733,0.324,"Kannika",2014-07-12,"AGOC-3A","2014"
"1075",910735,0.343,"Kannika",2014-07-12,"Methylosmoline","2014"
"1076",910736,0.239,"Kannika",2014-07-12,"Chlorodinine","2014"
"1077",911650,0.3,"Kannika",2014-07-12,"AGOC-3A","2014"
"1078",911652,0.304,"Kannika",2014-07-12,"Methylosmoline","2014"
"1079",911653,0.203,"Kannika",2014-07-12,"Chlorodinine","2014"
"1080",912556,0.323,"Kannika",2014-07-12,"AGOC-3A","2014"
"1081",912558,0.267,"Kannika",2014-07-12,"Methylosmoline","2014"
"1082",912559,0.213,"Kannika",2014-07-12,"Chlorodinine","2014"
"1083",2566852,1.88,"Decha",2014-07-17,"Arsenic","2014"
"1084",2561769,2.5,"Boonsri",2014-07-23,"Arsenic","2014"
"1085",2562984,0,"Boonsri",2014-07-23,"Arsenic","2014"
"1086",2564079,0,"Boonsri",2014-07-23,"Arsenic","2014"
"1087",2627614,2.6,"Kohsoom",2014-07-23,"Arsenic","2014"
"1088",889606,0.286,"Boonsri",2014-07-25,"AGOC-3A","2014"
"1089",889608,0.326,"Boonsri",2014-07-25,"Methylosmoline","2014"
"1090",889609,0.3,"Boonsri",2014-07-25,"Chlorodinine","2014"
"1091",891151,0.268,"Boonsri",2014-07-25,"AGOC-3A","2014"
"1092",891153,0.318,"Boonsri",2014-07-25,"Methylosmoline","2014"
"1093",891154,0.244,"Boonsri",2014-07-25,"Chlorodinine","2014"
"1094",892585,0.258,"Boonsri",2014-07-25,"AGOC-3A","2014"
"1095",892587,0.281,"Boonsri",2014-07-25,"Methylosmoline","2014"
"1096",892588,0.248,"Boonsri",2014-07-25,"Chlorodinine","2014"
"1097",901442,0.26,"Kohsoom",2014-07-27,"AGOC-3A","2014"
"1098",901444,0.313,"Kohsoom",2014-07-27,"Methylosmoline","2014"
"1099",901445,0.215,"Kohsoom",2014-07-27,"Chlorodinine","2014"
"1100",910773,0.313,"Kannika",2014-08-08,"AGOC-3A","2014"
"1101",910775,0.338,"Kannika",2014-08-08,"Methylosmoline","2014"
"1102",910776,0.268,"Kannika",2014-08-08,"Chlorodinine","2014"
"1103",911690,1.049,"Kannika",2014-08-08,"AGOC-3A","2014"
"1104",911692,0.33,"Kannika",2014-08-08,"Methylosmoline","2014"
"1105",911693,0.23,"Kannika",2014-08-08,"Chlorodinine","2014"
"1106",912596,0.251,"Kannika",2014-08-08,"AGOC-3A","2014"
"1107",912598,0.371,"Kannika",2014-08-08,"Methylosmoline","2014"
"1108",912599,0.236,"Kannika",2014-08-08,"Chlorodinine","2014"
"1109",913551,0.256,"Sakda",2014-08-08,"AGOC-3A","2014"
"1110",913553,0.317,"Sakda",2014-08-08,"Methylosmoline","2014"
"1111",913554,0.243,"Sakda",2014-08-08,"Chlorodinine","2014"
"1112",914516,0.335,"Sakda",2014-08-08,"AGOC-3A","2014"
"1113",914518,0.308,"Sakda",2014-08-08,"Methylosmoline","2014"
"1114",914519,0.26,"Sakda",2014-08-08,"Chlorodinine","2014"
"1115",915470,0.287,"Sakda",2014-08-08,"AGOC-3A","2014"
"1116",915472,0.345,"Sakda",2014-08-08,"Methylosmoline","2014"
"1117",915473,0.275,"Sakda",2014-08-08,"Chlorodinine","2014"
"1118",905864,0.296,"Somchair",2014-08-11,"AGOC-3A","2014"
"1119",905866,0.264,"Somchair",2014-08-11,"Methylosmoline","2014"
"1120",905867,0.251,"Somchair",2014-08-11,"Chlorodinine","2014"
"1121",906454,0.346,"Busarakhan",2014-08-11,"AGOC-3A","2014"
"1122",906456,0.32,"Busarakhan",2014-08-11,"Methylosmoline","2014"
"1123",906457,0.24,"Busarakhan",2014-08-11,"Chlorodinine","2014"
"1124",2566902,2.65,"Decha",2014-08-16,"Arsenic","2014"
"1125",2624567,2,"Sakda",2014-08-22,"Arsenic","2014"
"1126",2625064,1.8,"Sakda",2014-08-22,"Arsenic","2014"
"1127",2625561,2,"Sakda",2014-08-22,"Arsenic","2014"
"1128",889756,0.252,"Boonsri",2014-08-22,"AGOC-3A","2014"
"1129",889758,0.313,"Boonsri",2014-08-22,"Methylosmoline","2014"
"1130",889759,0.276,"Boonsri",2014-08-22,"Chlorodinine","2014"
"1131",891301,0.349,"Boonsri",2014-08-22,"AGOC-3A","2014"
"1132",891303,0.308,"Boonsri",2014-08-22,"Methylosmoline","2014"
"1133",891304,0.201,"Boonsri",2014-08-22,"Chlorodinine","2014"
"1134",892735,0.337,"Boonsri",2014-08-22,"AGOC-3A","2014"
"1135",892737,0.274,"Boonsri",2014-08-22,"Methylosmoline","2014"
"1136",892738,0.22,"Boonsri",2014-08-22,"Chlorodinine","2014"
"1137",902652,0.492,"Chai",2014-08-23,"AGOC-3A","2014"
"1138",902654,0.261,"Chai",2014-08-23,"Methylosmoline","2014"
"1139",902655,0.217,"Chai",2014-08-23,"Chlorodinine","2014"
"1140",903788,0.336,"Chai",2014-08-23,"AGOC-3A","2014"
"1141",903790,0.3,"Chai",2014-08-23,"Methylosmoline","2014"
"1142",903791,0.252,"Chai",2014-08-23,"Chlorodinine","2014"
"1143",904910,0.313,"Chai",2014-08-23,"AGOC-3A","2014"
"1144",904912,0.299,"Chai",2014-08-23,"Methylosmoline","2014"
"1145",904913,0.221,"Chai",2014-08-23,"Chlorodinine","2014"
"1146",2561880,2.113,"Boonsri",2014-08-27,"Arsenic","2014"
"1147",2563095,1.704,"Boonsri",2014-08-27,"Arsenic","2014"
"1148",2564190,2.225,"Boonsri",2014-08-27,"Arsenic","2014"
"1149",2627660,3,"Kohsoom",2014-08-27,"Arsenic","2014"
"1150",901516,0.955,"Kohsoom",2014-08-31,"AGOC-3A","2014"
"1151",901518,0.335,"Kohsoom",2014-08-31,"Methylosmoline","2014"
"1152",901519,0.235,"Kohsoom",2014-08-31,"Chlorodinine","2014"
"1153",2565234,1.8,"Somchair",2014-09-03,"Arsenic","2014"
"1154",2566232,1.6,"Busarakhan",2014-09-03,"Arsenic","2014"
"1155",2578463,1.5,"Chai",2014-09-05,"Arsenic","2014"
"1156",2579457,1.5,"Chai",2014-09-05,"Arsenic","2014"
"1157",2580454,1.5,"Chai",2014-09-05,"Arsenic","2014"
"1158",2623113,1.7,"Kannika",2014-09-06,"Arsenic","2014"
"1159",2623614,1.7,"Kannika",2014-09-06,"Arsenic","2014"
"1160",2624118,1.8,"Kannika",2014-09-06,"Arsenic","2014"
"1161",2624611,1.9,"Sakda",2014-09-06,"Arsenic","2014"
"1162",2625108,1.8,"Sakda",2014-09-06,"Arsenic","2014"
"1163",2625605,1.8,"Sakda",2014-09-06,"Arsenic","2014"
"1164",913603,0.345,"Sakda",2014-09-06,"AGOC-3A","2014"
"1165",913605,0.261,"Sakda",2014-09-06,"Methylosmoline","2014"
"1166",913606,0.254,"Sakda",2014-09-06,"Chlorodinine","2014"
"1167",914568,0.278,"Sakda",2014-09-06,"AGOC-3A","2014"
"1168",914570,0.325,"Sakda",2014-09-06,"Methylosmoline","2014"
"1169",914571,0.287,"Sakda",2014-09-06,"Chlorodinine","2014"
"1170",915522,0.278,"Sakda",2014-09-06,"AGOC-3A","2014"
"1171",915524,0.329,"Sakda",2014-09-06,"Methylosmoline","2014"
"1172",915525,0.216,"Sakda",2014-09-06,"Chlorodinine","2014"
"1173",910825,1.494,"Kannika",2014-09-07,"AGOC-3A","2014"
"1174",910827,0.307,"Kannika",2014-09-07,"Methylosmoline","2014"
"1175",910828,0.211,"Kannika",2014-09-07,"Chlorodinine","2014"
"1176",911742,0.297,"Kannika",2014-09-07,"AGOC-3A","2014"
"1177",911744,0.278,"Kannika",2014-09-07,"Methylosmoline","2014"
"1178",911745,0.265,"Kannika",2014-09-07,"Chlorodinine","2014"
"1179",912648,0.278,"Kannika",2014-09-07,"AGOC-3A","2014"
"1180",912650,0.266,"Kannika",2014-09-07,"Methylosmoline","2014"
"1181",912651,0.208,"Kannika",2014-09-07,"Chlorodinine","2014"
"1182",2623157,1.8,"Kannika",2014-09-11,"Arsenic","2014"
"1183",2623658,1.9,"Kannika",2014-09-11,"Arsenic","2014"
"1184",2624162,1.9,"Kannika",2014-09-11,"Arsenic","2014"
"1185",902722,0.33,"Chai",2014-09-11,"AGOC-3A","2014"
"1186",902724,0.263,"Chai",2014-09-11,"Methylosmoline","2014"
"1187",902725,0.205,"Chai",2014-09-11,"Chlorodinine","2014"
"1188",903858,0.921,"Chai",2014-09-11,"AGOC-3A","2014"
"1189",903860,0.299,"Chai",2014-09-11,"Methylosmoline","2014"
"1190",903861,0.27,"Chai",2014-09-11,"Chlorodinine","2014"
"1191",904980,0.356,"Chai",2014-09-11,"AGOC-3A","2014"
"1192",904982,0.344,"Chai",2014-09-11,"Methylosmoline","2014"
"1193",904983,0.203,"Chai",2014-09-11,"Chlorodinine","2014"
"1194",2624658,1.9,"Sakda",2014-09-12,"Arsenic","2014"
"1195",2625155,1.9,"Sakda",2014-09-12,"Arsenic","2014"
"1196",2625652,2,"Sakda",2014-09-12,"Arsenic","2014"
"1197",2561979,1.359,"Boonsri",2014-09-17,"Arsenic","2014"
"1198",2563164,1.694,"Boonsri",2014-09-17,"Arsenic","2014"
"1199",2564260,1.725,"Boonsri",2014-09-17,"Arsenic","2014"
