"","ID","1,2,3-Trichlorobenzene","1,2,4-Trichlorobenzene","Acenaphthene","Acenaphthylene","AGOC-3A","Alachlor","Aldrin","alpha-Hexachlorocyclohexane","Aluminium","Ammonium","Anionic active surfactants","Anthracene","AOX","Arsenic","Atrazine","Barium","Benzo(a)anthracene","Benzo(a)pyrene","Benzo(b)fluoranthene","Benzo(g,h,i)perylene","Benzo(k)fluoranthene","Berilium","beta-Hexaxchlorocyclohexane","Bicarbonates","Biochemical Oxygen","Boron","Cadmium","Calcium","Carbonates","Cesium","Chemical Oxygen Demand (Cr)","Chemical Oxygen Demand (Mn)","Chlorides","Chlorodinine","Chromium","Chrysene","Copper","Cyanides","Dieldrin","Dissolved organic carbon","Dissolved oxygen","Dissolved silicates","Endosulfan (alpha)","Endosulfan (beta)","Endrin","Fecal coliforms","Fecal streptococci ","Fluoranthene","Fluorene","gamma-Hexachlorocyclohexane","Heptachlor","Heptachloroepoxide","Hexachlorobenzene","Indeno(1,2,3-c,d)pyrene","Inorganic nitrogen","Iron","Isodrin","Lead","Macrozoobenthos","Magnesium","Manganese","Mercury","Methoxychlor","Methylosmoline","Metolachlor","Naphthalene","Nickel","Nitrates","Nitrites","Organic nitrogen","Orthophosphate-phosphorus","Oxygen saturation","p,p-DDD","p,p-DDE","p,p-DDT","PAHs","PCB 101","PCB 118","PCB 138","PCB 153","PCB 180","PCB 28","PCB 52","Pentachlorobenzene","Petroleum hydrocarbons","Phenanthrene","Potassium","Pyrene","Selenium","Silica (SiO2)","Simazine","Sodium","Sulfides","Sulphates","Tetrachloromethane","Total coliforms","Total dissolved phosphorus","Total dissolved salts","Total extractable matter","Total hardness","Total nitrogen","Total organic carbon","Total phosphorus","Trifluralin","Water temperature","Zinc"
"1154","Chai 19-Aug-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"1155","Chai 19-Dec-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"1156","Chai 19-Feb-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0
"1157","Chai 19-Jan-06",0,0,0,0,0,0,0,0.017,0,0.59,0.075,0,0,0,0.249,0,0,0,0,0,0,0,0.302,558,6,0,1.526,111.6,0,0,0,8,120.7,0,13.94,0,32,0,0,0,26.5,0,0,0,0.29,0,0,0,0,0.057,0.014,0,0,0,0,1.397,0,31.194,0,118.8,0.41,0.369,0,0,0.112,0,16.424,6.57,0.015,0,0.125,191.1,0.353,0.188,0,0,0,0,0,0,0,0,0,0,1.6469,0,0,0,0,11.69,0,0,0,107.2,0,0,0,792,0,430,8.56,0,0.534,0,6,298
"1158","Chai 19-Jan-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"1159","Chai 19-Jul-07",0,0,0,0,0,0.137,0.056,0.015,0,1.463,0,0,0,0,0.18,0,0,0,0,0,0,0,0.018,0,0,0,13.645,0,0,0,0,0,98.42,0,23.914,0,57.91,0,0.015,0,21.9,0,0.015,0.094,0.015,0,0,0,0,0.031,0.015,0.015,0,0,0,4.867,0,1.625,0,0,0.442,0.113,0,0,0.041,0,29.259,2.913,0.086,0,0.027,283.55,0.017,0.017,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.438,0.18,0,0,0,0,0,0,702,0,0,5.54,0,0.397,0,84,220
"1160","Chai 19-Jul-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
"1161","Chai 19-Jun-01",0,0,0,0,0,0,0,0,0,0.65,0.28,0,0,0,0.03,0,0,0,0,0,0,0,0,444,9.3,0,10.3,163,0,0,59,9.2,75.5,0,45.9,0,45.6,0,0,0,19.6,0,0,0,0,0.3,0.009,0,0,0.028,0,0,0,0,0,1.51,0,101,6.3,36,0.1,0,0,0,0,0,0,3.16,0.07,0,0.22,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,11.73,0,0,0,0,45.78,0,163.9,0,5.64,0,0,0.39,0,0,0,0.38,0,73.5,57
"1162","Chai 19-Jun-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0
"1163","Chai 19-Jun-99",0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,3.43,148,0,0,0,10.6,76.2,0,16,0,51,0,0,0,18.4,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,4.08,0,66,6.23,25.2,0.15,0,0,0,0,0,0,2.6,0.08,0,0.17,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,49.4,0,96.5,0,0.1945,0,0,0,0,0,0,0.31,0,78,30
"1164","Chai 19-Mar-03",0,0,0,0,0,0,0,0,0,0.74,0.154,0,0,0,0,0,0,0,0,0,0,0,0,463,2.64,0,4.24,187,0,0,11,6.14,86.4,0,16.61,0,36.99,0,0,0,28.3,0,0,0,0,0.6,0.52,0,0,0,0,0,0,0,0,1.9,0,22.35,5.41,63.4,0.225,0,0,0,0,0,14.97,6.97,0.082,0,0.523,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3,0,204.5,0,0,0.47,0,0,0,0.716,0,42,32
"1165","Chai 19-Mar-14",0,0,0,0,0,0,0,0,0,0.22932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,161.9,0,0,63,9.31,106.6,0,0,0,0,0,0,0,29.76,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2,0,0,0,0,0,0,0,6.89257,0.0639,0,0.14996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.65,0,0,0,956,0,0,8.49,0,0.21,0,24,0
"1166","Chai 19-Mar-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0
"1167","Chai 19-Mar-98",0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,165.28,0,0,28.9,28.19,119.41,0,0,0,0,0,0,0,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,2.01,60.85,0,0,0,0,0,0,5,5.16,0.03,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,72.5,0,178.1,0,0,0,0,0,0,0,0,0.41,0,12,0
"1168","Chai 19-May-00",0,0,0,0,0,0,0,0,0,2.58,0.22,0,0,0,0.07,0,0,0,0,0,0,0,0,705,12,0,6.97,141.7,0,0,49,18.4,71,0,53.22,0,103.79,0,0,0,22.3,0,0,0,0,15.7,0.04,0,0,0.03,0,0,0,0,0,0.8,0,57.48,6.35,57.3,0.1,0,0,0,0,0,0,4.8,0.12,0,0.09,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,41.1,0,115.4,0,36.3,0,0,0,0,0,0,0.15,0,40.3,53
"1169","Chai 19-May-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170","Chai 19-May-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"1171","Chai 19-Nov-03",0,0,0,0,0,0,0,0,0,1.098,0,0,0,0,0,0,0,0,0,0,0,0,0,620.9,3.8,0,3.266,194.2,0,0,90,8.04,124.3,0,15.97,0,0,0,0,0,28.36,0,0,0,0,480,34.2,0,0,0,0,0,0,0,0,0.93,0,22.17,6.29,49.26,0.173,0,0,0,0,0,8.89,6.59,0.043,0,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.87,0,336,0,0,0,0,0,0,0.313,0,18,43
"1172","Chai 19-Nov-05",0,0,0,0,0,0,0,0.107,0,0.268,0.1326,0,0,0,0,0,0,0,0,0,0,0,0.122,653.099991,4,0,3.616,147.599998,0,0,0,8.2,154.600003,0,5.661,0,14.561,0,0,0,26.6,0,0.458,0,0.175,0.34,0.008,0,0,0.375,0.007,0,0,0,0,0.414,0,43.597001,5.87,58.500001,0.217,0,0,0,0,0,2.56,5.95,0.08,0,0.081,248.000001,1.153,0.292,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,25.99,0,0,0,90,0,1.1,0,868,0,342.299997,7.57,0,0.221,0,36,212
"1173","Chai 19-Nov-16",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0.059,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,5.193,0,0.217,0,31.7,0
"1174","Chai 19-Oct-09",0,0,0,0,0,0.075,0.054,0,390,0.343,0.075,0.0225,0,2.78,1.5,0,0,0,0,0.012,0,0,0,0,4.5,0,1.02,158.7,0,0,64.12,8.96,109.8,0,8.01,0,15.5,0.006,0.045,0,26.1,0,0,0,0.219,19.1,0.304,0.015,0,0.12,0,0,0.0165,0.012,0,1.62,0.045,5.2,0,52.11,0.071,0.153,0,0,0,0.034,4.6,4.23,0.058,0,0.358,268.77,0,0,0.165,0,0.006,0.006,0.006,0.006,0.006,0,0,0.012,0.057,0.015,7.1,0,0,23.387,0.3,62.3,0.067,80.9,0.838,19.1,0,705,0,343.5,5.78,7.72,0.3833,0.3,49.5,0
"1175","Chai 19-Oct-15",0,0,0,0,17.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Chai 19-Oct-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0
"1177","Chai 19-Sep-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"1178","Chai 2-Apr-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"1179","Chai 2-Aug-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"1180","Chai 2-Dec-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"1181","Chai 2-Feb-13",0,0,0,0,0,0,0,0,0,0.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,168.8,0,0,88.11,9.92,105.5,0,0,0,0,0,0,0,31.63,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4,0,0,0,0,0,0,0,10.154,0.086,0,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,55.1,0,0,0,0,0,920,0,0,13.06,0,0.246,0,6,0
"1182","Chai 2-Feb-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1183","Chai 2-Jan-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"1184","Chai 2-Jul-12",0,0,0,0,0,0,0,0,0,0.2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91,0,0,165.71,0,0,87.69,12.58,80.22,0,0,0,0,0,0,0,25.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06,0,0,0,0,0,0,0,4.9042,0.0678,0,0.2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,755,0,0,6.2,0,0.365,0,66,0
"1185","Chai 2-Jul-16",0,0,0,0,0,0,0,0,0,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91,0,0,138,0,0,84.34,14.08,56.04,0,0,0,0,0,0,0,34.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919,0,40.2,0,0.017,0,0,0,0,6.946,2.8555,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6493,0,0,0,0,0,0,0,0,90.66,0,0,0.102,748,0,509.792,4.13,0,0.114,0,71.8,0
"1186","Chai 2-Jun-08",0,0,0,0,0,0,0,0,0,1.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,0,0,0,0,0,100.8,0,0,0,0,0,0,0,0,0,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117,0.14,0,0.0184,229.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85,0,0,0.3,0,0,0,0,843,0,0,6.55,0,0.0487,0,62,0
"1187","Chai 2-Jun-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"1188","Chai 2-Mar-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0
"1189","Chai 2-May-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"1190","Chai 2-Nov-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"1191","Chai 2-Oct-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
"1192","Chai 2-Sep-06",0,0,0,0,0,0.454,0.241,0.081,0,2.145,0,0,0,0,0.368,0,0,0,0,0,0,0,0.133,463.6,5.9,0,0.769,163.7,0,0,124.5,9.5,167,0,2.967,0,27.444,0,0.015,0,15.25,0,0.155,0.043,0.061,0,0,0,0,0.093,0.029,0.015,0,0,0,0.452,0,51.6,0,23.52,0.115,0.153,0,0,0.141,0,6.589,2.82,0.364,0,0.023,185.07,0.233,0.055,0.041,0,0,0,0,0,0,0,0,0,2.117,0,0,0,0,12.33,0.51,0,0,78.2,0,0,0,1013,0,282,0,0,0.185,0,75,285
"1193","Chai 2-Sep-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
"1194","Chai 20-Apr-03",0,0,0,0,0,0,0,0,0,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0,403.2,3.4,0,0.89,133.5,0,0,23,11.76,99.4,0,5.37,0,45.01,0,0,0,25.55,0,0,0,0,1.18,0.168,0,0,0,0,0,0,0,0,1.996,0,20.89,4.9,78.4,0.208,0,0,0,0,0,15.52,6.49,0.11,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.57,0,13.1,0,0,0,0,0,0,0.109,0,28,72
"1195","Chai 20-Apr-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0
"1196","Chai 20-Aug-15",0,0,0,0,0,0,0,0,0,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976,0.0522,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,0,2.469,0,0.103,0,81,0
"1197","Chai 20-Aug-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"1198","Chai 20-Dec-06",0,0,0,0,0,0.748,0.347,0.047,0,1.931,0,0,0,0,0.574,0,0,0,0,0,0,0,0.138,0,11.68,0,0.559,0,0,0,0,0,0,0,1.746,0,35.289,0,0.163,0,34.33,0,0.195,0.327,0.015,0,0,0,0,0.048,0.053,0.015,0,0,0,0.295,0,18.202,0,0,0.153,0.099,0,0,0.393,0,5.488,5.92,0.109,0,0.169,240.9,0.105,0.037,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.45,0.591,0,0,0,0,0,0,724,0,0,9.53,0,0.334,0,3,46
"1199","Chai 20-Dec-07",0,0,0,0,0,0.116,0.039,0.015,0,1.641,0.447,0,0,0,0.18,0,0,0,0,0,0,0,0.015,628,10.08,0,0.265,198.3,6.12,0,104.6,15,82.5,0,7.83,0,27.901,0,0.015,0,26.3,0,0.015,0.03,0.018,0.798,0.317,0,0,0.015,0.015,0.015,0,0,0,0.98,0,4.064,0,46.5,0.285,0.075,0,0,0.015,0,6.12,4.16,0.0274,0,0.096,205.6,0.016,0.015,0.04,0,0,0,0,0,0,0,0,0,2.35,0,6.8,0,0,26.62,0.18,73.3,0,101.8,0,4.04,0,903,0,390,6.97,0,0.06,0,21,60
"1200","Chai 20-Dec-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"1201","Chai 20-Feb-10",0,0,0,0,0,0,0,0,0,0.532,0.159,0,0,2.99,1.5,0,0,0,0,0,0,0,0,0,6.4,0,0.36,198.47,0,0,68.04,7.66,106.5,0,19.3,0,15,0.012,0,0,36.8,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,8.6,0,55.68,0,0.123,0,0,0,0,3.8,7.9,0.13,0,0.186,280.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.907,0,0,0,79.6,0.075,0,0,878,0,0,10.31,0,0.3053,0,12,20.4
"1202","Chai 20-Feb-16",0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"1203","Chai 20-Feb-98",0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,187.76,0,0,27.1,29.54,127.84,0,0,0,0,0,0,0,25.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,68.87,0,0,0,0,0,0,5,5.61,0.06,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,68,0,182.84,0,0,0,0,0,0,0,0,0.34,0,12,0
"1204","Chai 20-Jan-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0
"1205","Chai 20-Jul-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
